rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
470,1.127,5.000,3.662,1.085,2.577,0.704,5,"a_q_reg[5]/C","hperm_lane_base_q_reg[0]_rep/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
471,1.127,5.000,3.662,1.085,2.577,0.704,5,"a_q_reg[5]/C","hperm_lane_base_q_reg[0]_rep__0/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
472,1.127,5.000,3.662,1.085,2.577,0.704,5,"a_q_reg[5]/C","hperm_lane_base_q_reg[0]_rep__1/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
473,1.127,5.000,3.662,1.085,2.577,0.704,5,"a_q_reg[5]/C","hperm_lane_base_q_reg[0]_rep__2/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
474,1.127,5.000,3.662,1.085,2.577,0.704,5,"a_q_reg[5]/C","hperm_lane_base_q_reg[0]_rep__3/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
475,1.127,5.000,3.662,1.085,2.577,0.704,5,"a_q_reg[5]/C","hperm_lane_base_q_reg[0]_rep__4/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
476,1.127,5.000,3.662,1.085,2.577,0.704,5,"a_q_reg[5]/C","hperm_lane_base_q_reg[0]_rep__5/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
477,1.127,5.000,3.662,1.085,2.577,0.704,5,"a_q_reg[5]/C","hperm_lane_base_q_reg[1]/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
478,1.127,5.000,3.662,1.085,2.577,0.704,5,"a_q_reg[5]/C","hperm_lane_base_q_reg[1]_rep/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
479,1.127,5.000,3.662,1.085,2.577,0.704,5,"a_q_reg[5]/C","hperm_lane_base_q_reg[1]_rep__0/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
480,1.127,5.000,3.662,1.085,2.577,0.704,5,"a_q_reg[5]/C","hperm_lane_base_q_reg[1]_rep__1/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
481,1.127,5.000,3.662,1.085,2.577,0.704,5,"a_q_reg[5]/C","hperm_lane_base_q_reg[1]_rep__2/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
482,1.127,5.000,3.662,1.085,2.577,0.704,5,"a_q_reg[5]/C","hperm_lane_base_q_reg[1]_rep__3/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
483,1.127,5.000,3.662,1.085,2.577,0.704,5,"a_q_reg[5]/C","hperm_lane_base_q_reg[1]_rep__4/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
484,1.127,5.000,3.662,1.085,2.577,0.704,5,"a_q_reg[5]/C","hperm_lane_base_q_reg[1]_rep__5/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
485,1.132,5.000,3.865,1.190,2.675,0.692,6,"ecc_leaf_b_q_reg[25]/C","ecc_diag32_pipe_q_reg[25]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT6=4"
486,1.132,5.000,3.865,1.190,2.675,0.692,6,"ecc_leaf_b_q_reg[25]/C","ecc_diag32_pipe_q_reg[26]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
487,1.132,5.000,3.865,1.190,2.675,0.692,6,"ecc_leaf_b_q_reg[25]/C","ecc_diag32_pipe_q_reg[27]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
488,1.132,5.000,3.865,1.190,2.675,0.692,6,"ecc_leaf_b_q_reg[25]/C","ecc_diag32_pipe_q_reg[28]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
489,1.132,5.000,3.865,1.190,2.675,0.692,6,"ecc_leaf_b_q_reg[25]/C","ecc_diag32_pipe_q_reg[2]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
490,1.132,5.000,3.865,1.190,2.675,0.692,6,"ecc_leaf_b_q_reg[25]/C","ecc_diag32_pipe_q_reg[3]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
491,1.132,5.000,3.865,1.190,2.675,0.692,6,"ecc_leaf_b_q_reg[25]/C","ecc_diag32_pipe_q_reg[4]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
492,1.132,5.000,3.865,1.190,2.675,0.692,6,"ecc_leaf_b_q_reg[25]/C","ecc_diag32_pipe_q_reg[5]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT6=4"
493,1.132,5.000,3.865,1.190,2.675,0.692,6,"ecc_leaf_b_q_reg[21]/C","ecc_diag32_pipe_q_reg[23]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT6=4"
494,1.132,5.000,3.865,1.190,2.675,0.692,6,"ecc_leaf_b_q_reg[21]/C","ecc_diag32_pipe_q_reg[7]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT6=4"
495,1.133,5.000,3.864,1.210,2.654,0.687,6,"ecc_leaf_b_q_reg[23]/C","ecc_diag32_pipe_q_reg[20]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
496,1.134,5.000,3.863,1.190,2.673,0.692,6,"ecc_leaf_b_q_reg[23]/C","ecc_diag32_pipe_q_reg[10]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
497,1.134,5.000,3.863,1.190,2.673,0.692,6,"ecc_leaf_b_q_reg[23]/C","ecc_diag32_pipe_q_reg[11]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
498,1.134,5.000,3.863,1.190,2.673,0.692,6,"ecc_leaf_b_q_reg[23]/C","ecc_diag32_pipe_q_reg[12]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=2;LUT6=2"
499,1.134,5.000,3.863,1.190,2.673,0.692,6,"ecc_leaf_b_q_reg[23]/C","ecc_diag32_pipe_q_reg[13]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
500,1.134,5.000,3.863,1.190,2.673,0.692,6,"ecc_leaf_b_q_reg[23]/C","ecc_diag32_pipe_q_reg[17]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
501,1.134,5.000,3.863,1.190,2.673,0.692,6,"ecc_leaf_b_q_reg[23]/C","ecc_diag32_pipe_q_reg[18]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=2;LUT6=2"
502,1.134,5.000,3.863,1.190,2.673,0.692,6,"ecc_leaf_b_q_reg[23]/C","ecc_diag32_pipe_q_reg[19]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
503,1.134,5.000,3.863,1.190,2.673,0.692,6,"ecc_leaf_b_q_reg[23]/C","ecc_diag32_pipe_q_reg[21]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
504,1.134,5.000,3.863,1.190,2.673,0.692,6,"ecc_leaf_b_q_reg[23]/C","ecc_diag32_pipe_q_reg[22]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
505,1.134,5.000,3.863,1.190,2.673,0.692,6,"ecc_leaf_b_q_reg[23]/C","ecc_diag32_pipe_q_reg[8]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
506,1.134,5.000,3.863,1.190,2.673,0.692,6,"ecc_leaf_b_q_reg[23]/C","ecc_diag32_pipe_q_reg[9]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
507,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[0]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
508,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[10]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
509,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[11]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
510,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[12]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
511,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[13]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
512,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[14]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
513,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[15]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
514,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[16]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
515,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[17]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
516,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[18]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
517,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[19]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
518,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[1]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
519,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[20]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
520,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[21]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
521,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[22]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
522,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[23]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
523,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[24]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
524,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[25]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
525,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[26]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
526,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[27]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
527,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[28]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
528,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[29]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
529,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[2]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
530,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[30]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
531,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[31]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
532,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[3]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
533,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[4]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
534,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[5]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
535,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[6]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
536,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[7]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
537,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[8]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
538,1.136,5.000,3.653,1.085,2.568,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_b_q_reg[9]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
539,1.137,5.000,3.652,1.085,2.567,0.703,5,"a_q_reg[12]/C","ecc_pmul_ctrl_q_reg[0]/CE","other","FDCE=2;LUT5=3;LUT6=2"
540,1.137,5.000,3.652,1.085,2.567,0.703,5,"a_q_reg[12]/C","ecc_pmul_subop_q_reg[0]/CE","other","FDCE=2;LUT5=3;LUT6=2"
541,1.137,5.000,3.652,1.085,2.567,0.703,5,"a_q_reg[12]/C","ecc_pmul_subop_q_reg[1]/CE","other","FDCE=2;LUT5=3;LUT6=2"
542,1.137,5.000,3.652,1.085,2.567,0.703,5,"a_q_reg[12]/C","ecc_pmul_subop_q_reg[2]/CE","other","FDCE=2;LUT5=3;LUT6=2"
543,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[0]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
544,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[10]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
545,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[11]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
546,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[12]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
547,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[13]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
548,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[14]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
549,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[15]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
550,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[16]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
551,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[17]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
552,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[18]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
553,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[19]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
554,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[1]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
555,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[20]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
556,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[21]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
557,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[22]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
558,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[23]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
559,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[24]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
560,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[25]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
561,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[26]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
562,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[27]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
563,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[28]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
564,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[29]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
565,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[2]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
566,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[30]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
567,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[31]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
568,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[3]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
569,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[4]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
570,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[5]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
571,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[6]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
572,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[7]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
573,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[8]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
574,1.138,5.000,3.651,1.085,2.566,0.703,5,"ecc_pmul_step_q_reg[4]/C","ecc_leaf_a_q_reg[9]/CE","other","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
575,1.149,5.000,3.640,1.085,2.555,0.702,5,"a_q_reg[5]/C","hperm_dst_base_q_reg[0]/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
576,1.149,5.000,3.640,1.085,2.555,0.702,5,"a_q_reg[5]/C","hperm_dst_base_q_reg[1]/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
577,1.149,5.000,3.640,1.085,2.555,0.702,5,"a_q_reg[5]/C","hperm_dst_base_q_reg[2]/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
578,1.149,5.000,3.640,1.085,2.555,0.702,5,"a_q_reg[5]/C","hperm_dst_base_q_reg[3]/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
579,1.149,5.000,3.640,1.085,2.555,0.702,5,"a_q_reg[5]/C","hperm_dst_base_q_reg[4]/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
580,1.149,5.000,3.640,1.085,2.555,0.702,5,"a_q_reg[5]/C","hperm_dst_base_q_reg[5]/CE","other","FDCE=2;LUT2=1;LUT4=1;LUT5=2;LUT6=1"
581,1.151,5.000,3.846,1.190,2.656,0.691,6,"ecc_leaf_b_q_reg[25]/C","ecc_diag32_pipe_q_reg[1]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
582,1.151,5.000,3.846,1.190,2.656,0.691,6,"ecc_leaf_b_q_reg[25]/C","ecc_diag32_pipe_q_reg[29]/D","other","FDCE=2;LUT3=1;LUT4=1;LUT5=1;LUT6=3"
583,1.153,5.000,3.283,0.875,2.408,0.733,3,"uop_p3_q_reg[dst_addr][0]/C","i_vrf/gen_bank[0].vrf_mem_reg/ADDRBWRADDR[6]","VRF/read/writeback","FDCE=1;LUT6=3;RAMB36E1=1"
584,1.153,5.000,3.283,0.875,2.408,0.733,3,"uop_p3_q_reg[dst_addr][0]/C","i_vrf/gen_bank[1].vrf_mem_reg/ADDRBWRADDR[6]","VRF/read/writeback","FDCE=1;LUT6=3;RAMB36E1=1"
585,1.153,5.000,3.283,0.875,2.408,0.733,3,"uop_p3_q_reg[dst_addr][0]/C","i_vrf/gen_bank[2].vrf_mem_reg/ADDRBWRADDR[6]","VRF/read/writeback","FDCE=1;LUT6=3;RAMB36E1=1"
586,1.153,5.000,3.283,0.875,2.408,0.733,3,"uop_p3_q_reg[dst_addr][0]/C","i_vrf/gen_bank[3].vrf_mem_reg/ADDRBWRADDR[6]","VRF/read/writeback","FDCE=1;LUT6=3;RAMB36E1=1"
587,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[0].vrf_mem_reg/DIBDI[7]","VRF/read/writeback","FDCE=1;LUT3=1;LUT6=1;RAMB36E1=1;RAMS32=1"
588,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[2].vrf_mem_reg/DIADI[12]","VRF/read/writeback","FDCE=1;LUT6=2;RAMB36E1=1;RAMS32=1"
589,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[2].vrf_mem_reg/DIADI[18]","VRF/read/writeback","FDCE=1;LUT6=2;RAMB36E1=1;RAMS32=1"
590,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[2].vrf_mem_reg/DIADI[20]","VRF/read/writeback","FDCE=1;LUT6=2;RAMB36E1=1;RAMS32=1"
591,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[2].vrf_mem_reg/DIADI[21]","VRF/read/writeback","FDCE=1;LUT3=1;LUT6=1;RAMB36E1=1;RAMS32=1"
592,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[2].vrf_mem_reg/DIADI[8]","VRF/read/writeback","FDCE=1;LUT6=2;RAMB36E1=1;RAMS32=1"
593,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[2].vrf_mem_reg/DIBDI[12]","VRF/read/writeback","FDCE=1;LUT6=2;RAMB36E1=1;RAMS32=1"
594,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[2].vrf_mem_reg/DIBDI[18]","VRF/read/writeback","FDCE=1;LUT6=2;RAMB36E1=1;RAMS32=1"
595,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[2].vrf_mem_reg/DIBDI[2]","VRF/read/writeback","FDCE=1;LUT6=2;RAMB36E1=1;RAMS32=1"
596,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[2].vrf_mem_reg/DIBDI[6]","VRF/read/writeback","FDCE=1;LUT6=2;RAMB36E1=1;RAMS32=1"
597,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[2].vrf_mem_reg/DIBDI[7]","VRF/read/writeback","FDCE=1;LUT3=1;LUT6=1;RAMB36E1=1;RAMS32=1"
598,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIADI[14]","VRF/read/writeback","FDCE=1;LUT6=2;RAMB36E1=1;RAMS32=1"
599,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIADI[18]","VRF/read/writeback","FDCE=1;LUT6=2;RAMB36E1=1;RAMS32=1"
600,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIADI[20]","VRF/read/writeback","FDCE=1;LUT6=2;RAMB36E1=1;RAMS32=1"
601,1.154,5.000,3.558,0.941,2.617,0.736,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIADI[26]","VRF/read/writeback","FDCE=1;LUT6=2;RAMB36E1=1;RAMS32=1"
