rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
795,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[2][61]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
796,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[2][62]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
797,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[2][6]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
798,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[2][7]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
799,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[2][8]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
800,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[2][9]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
801,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][0]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
802,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][10]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
803,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][11]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
804,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][12]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
805,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][13]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
806,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][14]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
807,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][15]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
808,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][16]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
809,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][17]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
810,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][18]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
811,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][19]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
812,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][1]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
813,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][20]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
814,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][21]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
815,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][22]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
816,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][23]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
817,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][24]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
818,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][25]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
819,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][26]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
820,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][27]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
821,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][28]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
822,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][29]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
823,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][2]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
824,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][30]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
825,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][32]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
826,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][33]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
827,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][34]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
828,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][35]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
829,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][36]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
830,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][37]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
831,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][38]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
832,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][39]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
833,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][3]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
834,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][40]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
835,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][41]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
836,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][42]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
837,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][43]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
838,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][44]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
839,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][45]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
840,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][46]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
841,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][47]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
842,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][48]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
843,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][49]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
844,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][4]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
845,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][50]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
846,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][51]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
847,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][52]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
848,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][53]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
849,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][54]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
850,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][55]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
851,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][56]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
852,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][57]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
853,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][58]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
854,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][59]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
855,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][5]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
856,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][60]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
857,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][61]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
858,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][62]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
859,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][6]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
860,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][7]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
861,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][8]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
862,1.901,5.000,3.096,0.875,2.221,0.717,3,"ecc_leaf_id_q_reg[4]/C","ecc_product_odd_reg[3][9]/D","other","FDCE=1;FDRE=1;LUT5=2;LUT6=1"
863,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][32]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
864,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][33]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
865,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][34]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
866,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][35]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
867,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][36]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
868,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][37]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
869,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][38]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
870,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][39]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
871,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][40]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
872,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][41]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
873,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][42]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
874,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][43]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
875,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][44]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
876,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][45]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
877,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][46]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
878,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][47]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
879,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][48]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
880,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][49]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
881,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][50]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
882,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][51]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
883,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][52]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
884,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][53]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
885,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][54]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
886,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][55]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
887,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][56]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
888,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][57]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
889,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][58]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
890,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][59]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
891,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][60]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
892,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][61]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
893,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][62]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
894,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[0][63]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT3=1;LUT6=3"
895,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][32]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
896,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][33]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
897,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][34]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
898,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][35]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
899,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][36]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
900,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][37]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
901,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][38]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
902,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][39]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
903,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][40]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
904,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][41]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
905,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][42]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
906,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][43]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
907,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][44]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
908,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][45]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
909,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][46]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
910,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][47]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
911,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][48]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
912,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][49]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
913,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][50]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
914,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][51]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
915,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][52]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
916,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][53]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
917,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][54]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
918,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][55]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
919,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][56]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
920,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][57]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
921,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][58]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
922,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][59]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
923,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][60]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
924,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][61]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
925,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][62]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
926,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[1][63]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT3=1;LUT6=3"
927,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[2][32]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
928,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[2][33]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
929,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[2][34]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
930,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[2][35]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
931,1.939,5.000,3.058,1.085,1.973,0.645,5,"ecc_fold_word_q_reg[0]/C","ecc_product_even_reg[2][36]/D","other","FDCE=1;FDRE=1;LUT2=1;LUT5=1;LUT6=3"
