rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
95,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__1/C","lane_result_q_reg[3][42]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
96,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__0/C","lane_result_q_reg[3][43]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
97,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep/C","lane_result_q_reg[3][44]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
98,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__5/C","lane_result_q_reg[3][46]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
99,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__4/C","lane_result_q_reg[3][47]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
100,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__3/C","lane_result_q_reg[3][48]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
101,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__2/C","lane_result_q_reg[3][49]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
102,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__1/C","lane_result_q_reg[3][50]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
103,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__0/C","lane_result_q_reg[3][51]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
104,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep/C","lane_result_q_reg[3][52]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
