rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
70,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][33]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
71,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][34]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
72,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][41]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
73,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][42]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
74,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][48]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
75,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][49]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
76,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][50]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
77,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][56]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
78,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][57]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
79,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][58]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
80,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[2][32]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
81,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[2][33]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
82,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[2][34]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
83,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[2][40]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
84,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[2][41]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
85,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[2][42]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
86,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[2][48]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
