claim_scope,physical_lut_key,loc,lut_letter,logical_lut_cell_count,ownership_set,physical_class,counted_ecc_private_lower_bound,logical_cell_names
"route_physical_ecc_private_lower_bound","SLICE_X62Y34/A","SLICE_X62Y34","A","1","shared","shared_only","0","hdc_src0_q[1][37]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X62Y34/B","SLICE_X62Y34","B","1","shared","shared_only","0","hdc_src0_q[1][41]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X62Y34/C","SLICE_X62Y34","C","1","shared","shared_only","0","hdc_src0_q[1][47]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X62Y34/D","SLICE_X62Y34","D","1","shared","shared_only","0","i_vec/hdc_src0_q[1][51]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X62Y35/A","SLICE_X62Y35","A","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[1][20]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X62Y35/B","SLICE_X62Y35","B","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[1][40]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X62Y35/C","SLICE_X62Y35","C","1","shared","shared_only","0","i_vec/payload_q[1][62]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X62Y35/D","SLICE_X62Y35","D","1","shared","shared_only","0","i_vec/payload_q[1][62]_i_6"
"route_physical_ecc_private_lower_bound","SLICE_X62Y36/A","SLICE_X62Y36","A","1","shared","shared_only","0","hdc_src0_q[1][31]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X62Y36/B","SLICE_X62Y36","B","1","shared","shared_only","0","i_vec/payload_q[1][59]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X62Y36/C","SLICE_X62Y36","C","1","shared","shared_only","0","i_vec/payload_q[0][35]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X62Y36/D","SLICE_X62Y36","D","1","shared","shared_only","0","i_vec/payload_q[1][45]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X62Y37/B","SLICE_X62Y37","B","1","shared","shared_only","0","i_vec/payload_q[0][30]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X62Y37/C","SLICE_X62Y37","C","1","shared","shared_only","0","i_vec/payload_q[1][59]_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X62Y37/D","SLICE_X62Y37","D","1","shared","shared_only","0","i_vec/payload_q[3][14]_i_3"
"route_physical_ecc_private_lower_bound","SLICE_X62Y38/A","SLICE_X62Y38","A","2","shared","shared_only","0","i_vec/popcount_part_q[2][0][3]_i_1;i_vec/popcount_part_q[2][0][5]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X62Y38/B","SLICE_X62Y38","B","1","shared","shared_only","0","i_vec/payload_q[1][31]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X62Y38/C","SLICE_X62Y38","C","1","shared","shared_only","0","i_vec/payload_q[1][31]_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X62Y38/D","SLICE_X62Y38","D","1","shared","shared_only","0","i_vec/payload_q[1][31]_i_5"
"route_physical_ecc_private_lower_bound","SLICE_X62Y39/A","SLICE_X62Y39","A","1","shared","shared_only","0","i_vec/payload_q[0][47]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X62Y39/B","SLICE_X62Y39","B","1","shared","shared_only","0","i_vec/payload_q[1][40]_i_6"
"route_physical_ecc_private_lower_bound","SLICE_X62Y39/C","SLICE_X62Y39","C","1","shared","shared_only","0","i_vec/payload_q[2][61]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X62Y39/D","SLICE_X62Y39","D","1","shared","shared_only","0","i_vec/payload_q[2][61]_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X62Y40/A","SLICE_X62Y40","A","1","shared","shared_only","0","i_vec/payload_q[0][7]_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X62Y40/B","SLICE_X62Y40","B","1","shared","shared_only","0","i_vec/payload_q[1][47]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X62Y40/C","SLICE_X62Y40","C","1","shared","shared_only","0","i_vec/payload_q[1][47]_i_6"
"route_physical_ecc_private_lower_bound","SLICE_X62Y40/D","SLICE_X62Y40","D","1","shared","shared_only","0","i_vec/payload_q[1][41]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X62Y41/A","SLICE_X62Y41","A","1","shared","shared_only","0","i_vec/payload_q[1][47]_i_5"
"route_physical_ecc_private_lower_bound","SLICE_X62Y41/B","SLICE_X62Y41","B","1","shared","shared_only","0","i_vec/payload_q[1][15]_i_5"
"route_physical_ecc_private_lower_bound","SLICE_X62Y41/C","SLICE_X62Y41","C","1","shared","shared_only","0","i_vec/payload_q[1][46]_i_5"
"route_physical_ecc_private_lower_bound","SLICE_X62Y41/D","SLICE_X62Y41","D","1","shared","shared_only","0","i_vec/payload_q[2][63]_i_11"
"route_physical_ecc_private_lower_bound","SLICE_X62Y42/D","SLICE_X62Y42","D","1","shared","shared_only","0","i_vec/payload_q[0][1]_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X63Y13/A","SLICE_X63Y13","A","1","shared","shared_only","0","ready_o_INST_0_i_3"
"route_physical_ecc_private_lower_bound","SLICE_X63Y13/B","SLICE_X63Y13","B","1","shared","shared_only","0","ready_o_INST_0_i_5"
"route_physical_ecc_private_lower_bound","SLICE_X63Y14/A","SLICE_X63Y14","A","1","hdc_private","hdc_private_only","0","uop_p0_q[perm_nibble][1]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y14/B","SLICE_X63Y14","B","1","hdc_private","hdc_private_only","0","uop_p0_q[perm_nibble][3]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y15/A","SLICE_X63Y15","A","2","shared","shared_only","0","res_q[0]_i_3;res_q[14]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y15/B","SLICE_X63Y15","B","2","shared","shared_only","0","res_q[30]_i_1;res_q[31]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y15/C","SLICE_X63Y15","C","2","shared","shared_only","0","res_q[46]_i_1;res_q[47]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y15/D","SLICE_X63Y15","D","2","shared","shared_only","0","res_q[60]_i_1;res_q[61]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y16/A","SLICE_X63Y16","A","1","unattributed","unattributed_only","0","FSM_onehot_st_q[19]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y16/B","SLICE_X63Y16","B","2","shared","shared_only","0","ready_o_INST_0;valid_o_INST_0"
"route_physical_ecc_private_lower_bound","SLICE_X63Y16/C","SLICE_X63Y16","C","1","ecc_private_strict","ecc_private_strict_only","1","ecc_fold_word_q[0]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X63Y16/D","SLICE_X63Y16","D","1","unattributed","unattributed_only","0","FSM_onehot_st_q[62]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y17/A","SLICE_X63Y17","A","2","shared;unattributed","mixed_ownership","0","FSM_onehot_st_q[62]_i_14;vv33_pair_class_idx_q[0]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y17/B","SLICE_X63Y17","B","1","unattributed","unattributed_only","0","FSM_onehot_st_q[62]_i_5"
"route_physical_ecc_private_lower_bound","SLICE_X63Y17/C","SLICE_X63Y17","C","1","unattributed","unattributed_only","0","FSM_onehot_st_q[13]_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X63Y17/D","SLICE_X63Y17","D","1","unattributed","unattributed_only","0","FSM_onehot_st_q[48]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X63Y18/A","SLICE_X63Y18","A","1","unattributed","unattributed_only","0","FSM_onehot_st_q[18]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y18/B","SLICE_X63Y18","B","1","unattributed","unattributed_only","0","FSM_onehot_st_q[24]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y18/C","SLICE_X63Y18","C","1","unattributed","unattributed_only","0","FSM_onehot_st_q[52]_rep_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y18/D","SLICE_X63Y18","D","1","ecc_private_strict","ecc_private_strict_only","1","ecc_sqr_repeat_q[6]_i_11"
"route_physical_ecc_private_lower_bound","SLICE_X63Y19/A","SLICE_X63Y19","A","2","unattributed","unattributed_only","0","FSM_onehot_st_q[3]_i_7;FSM_onehot_st_q[9]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X63Y19/B","SLICE_X63Y19","B","1","unattributed","unattributed_only","0","FSM_onehot_st_q[3]_i_8"
"route_physical_ecc_private_lower_bound","SLICE_X63Y19/C","SLICE_X63Y19","C","1","ecc_private_strict","ecc_private_strict_only","1","ecc_sqr_repeat_q[4]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y19/D","SLICE_X63Y19","D","1","ecc_private_strict","ecc_private_strict_only","1","ecc_sqr_repeat_q[0]_i_3"
"route_physical_ecc_private_lower_bound","SLICE_X63Y20/A","SLICE_X63Y20","A","2","hdc_private;unattributed","mixed_ownership","0","FSM_onehot_st_q[10]_i_11;uop_p0_q[dst_addr][2]_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X63Y20/B","SLICE_X63Y20","B","1","unattributed","unattributed_only","0","FSM_onehot_st_q[10]_i_9"
"route_physical_ecc_private_lower_bound","SLICE_X63Y20/C","SLICE_X63Y20","C","1","unattributed","unattributed_only","0","FSM_onehot_st_q[10]_i_8"
"route_physical_ecc_private_lower_bound","SLICE_X63Y20/D","SLICE_X63Y20","D","1","unattributed","unattributed_only","0","FSM_onehot_st_q[10]_i_7"
"route_physical_ecc_private_lower_bound","SLICE_X63Y21/A","SLICE_X63Y21","A","1","ecc_private_strict","ecc_private_strict_only","1","ecc_pmul_bit_q[3]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y21/B","SLICE_X63Y21","B","1","ecc_private_strict","ecc_private_strict_only","1","ecc_src_a_q[5]_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X63Y21/C","SLICE_X63Y21","C","1","shared","shared_only","0","res_q[47]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X63Y21/D","SLICE_X63Y21","D","1","shared","shared_only","0","res_q[60]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X63Y22/A","SLICE_X63Y22","A","1","ecc_private_strict","ecc_private_strict_only","1","ecc_pmul_scalar_bit_q_i_118"
"route_physical_ecc_private_lower_bound","SLICE_X63Y22/B","SLICE_X63Y22","B","1","ecc_private_strict","ecc_private_strict_only","1","ecc_pmul_scalar_bit_q_i_117"
"route_physical_ecc_private_lower_bound","SLICE_X63Y22/C","SLICE_X63Y22","C","1","ecc_private_strict","ecc_private_strict_only","1","ecc_pmul_scalar_bit_q_i_116"
"route_physical_ecc_private_lower_bound","SLICE_X63Y22/D","SLICE_X63Y22","D","1","ecc_private_strict","ecc_private_strict_only","1","ecc_pmul_scalar_bit_q_i_115"
"route_physical_ecc_private_lower_bound","SLICE_X63Y23/A","SLICE_X63Y23","A","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[2][45]_i_8"
"route_physical_ecc_private_lower_bound","SLICE_X63Y23/B","SLICE_X63Y23","B","1","shared","shared_only","0","i_vec/payload_q[2][45]_i_7"
"route_physical_ecc_private_lower_bound","SLICE_X63Y23/C","SLICE_X63Y23","C","2","shared","shared_only","0","i_vec/i_vrf_i_298;i_vec/i_vrf_i_670"
"route_physical_ecc_private_lower_bound","SLICE_X63Y23/D","SLICE_X63Y23","D","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[1][24]_i_6"
"route_physical_ecc_private_lower_bound","SLICE_X63Y24/A","SLICE_X63Y24","A","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[1][4]_i_6"
"route_physical_ecc_private_lower_bound","SLICE_X63Y24/B","SLICE_X63Y24","B","1","shared","shared_only","0","i_vec/payload_q[1][4]_i_5"
"route_physical_ecc_private_lower_bound","SLICE_X63Y24/C","SLICE_X63Y24","C","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[1][20]_i_3"
"route_physical_ecc_private_lower_bound","SLICE_X63Y24/D","SLICE_X63Y24","D","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[1][20]_i_6"
"route_physical_ecc_private_lower_bound","SLICE_X63Y25/A","SLICE_X63Y25","A","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[1][56]_i_7"
"route_physical_ecc_private_lower_bound","SLICE_X63Y25/B","SLICE_X63Y25","B","1","shared","shared_only","0","i_vec/payload_q[1][56]_i_6"
"route_physical_ecc_private_lower_bound","SLICE_X63Y25/C","SLICE_X63Y25","C","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[1][24]_i_3"
"route_physical_ecc_private_lower_bound","SLICE_X63Y25/D","SLICE_X63Y25","D","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[3][24]_i_8"
"route_physical_ecc_private_lower_bound","SLICE_X63Y26/A","SLICE_X63Y26","A","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[1][42]_i_7"
"route_physical_ecc_private_lower_bound","SLICE_X63Y26/B","SLICE_X63Y26","B","1","shared","shared_only","0","i_vec/payload_q[1][42]_i_6"
"route_physical_ecc_private_lower_bound","SLICE_X63Y26/C","SLICE_X63Y26","C","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[1][52]_i_8"
"route_physical_ecc_private_lower_bound","SLICE_X63Y26/D","SLICE_X63Y26","D","1","shared","shared_only","0","i_vec/payload_q[1][52]_i_7"
"route_physical_ecc_private_lower_bound","SLICE_X63Y27/A","SLICE_X63Y27","A","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[1][58]_i_8"
"route_physical_ecc_private_lower_bound","SLICE_X63Y27/B","SLICE_X63Y27","B","1","shared","shared_only","0","i_vec/payload_q[1][58]_i_7"
"route_physical_ecc_private_lower_bound","SLICE_X63Y27/C","SLICE_X63Y27","C","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[1][52]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y27/D","SLICE_X63Y27","D","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[3][24]_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X63Y28/A","SLICE_X63Y28","A","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[2][15]_i_7"
"route_physical_ecc_private_lower_bound","SLICE_X63Y28/B","SLICE_X63Y28","B","1","shared","shared_only","0","i_vec/payload_q[2][15]_i_6"
"route_physical_ecc_private_lower_bound","SLICE_X63Y28/C","SLICE_X63Y28","C","1","shared","shared_only","0","i_vec/hdc_src0_q[0][54]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y28/D","SLICE_X63Y28","D","1","shared","shared_only","0","i_vec/hdc_src0_q[1][52]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y29/A","SLICE_X63Y29","A","1","shared","shared_only","0","hdc_src0_q[0][17]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y29/B","SLICE_X63Y29","B","1","shared","shared_only","0","hdc_src0_q[0][42]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y29/C","SLICE_X63Y29","C","1","shared","shared_only","0","hdc_src0_q[0][10]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y29/D","SLICE_X63Y29","D","1","shared","shared_only","0","i_vec/payload_q[0][60]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X63Y30/A","SLICE_X63Y30","A","1","shared","shared_only","0","hdc_src0_q[0][26]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y30/B","SLICE_X63Y30","B","1","shared","shared_only","0","hdc_src0_q[1][17]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y30/C","SLICE_X63Y30","C","1","shared","shared_only","0","i_vec/payload_q[1][52]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X63Y30/D","SLICE_X63Y30","D","1","shared","shared_only","0","i_vec/payload_q[0][42]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X63Y31/A","SLICE_X63Y31","A","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[3][11]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y31/B","SLICE_X63Y31","B","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[3][29]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y31/C","SLICE_X63Y31","C","1","hdc_private","hdc_private_only","0","hperm_stage_q[19]_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X63Y31/D","SLICE_X63Y31","D","1","shared","shared_only","0","i_vec/payload_q[0][52]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X63Y32/A","SLICE_X63Y32","A","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[1][42]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y32/B","SLICE_X63Y32","B","1","shared","shared_only","0","i_vec/i_gf2_contribution_row_tile/payload_q[1][56]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y32/C","SLICE_X63Y32","C","1","shared","shared_only","0","i_vec/payload_q[0][1]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X63Y32/D","SLICE_X63Y32","D","1","shared","shared_only","0","i_vec/payload_q[0][53]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X63Y33/A","SLICE_X63Y33","A","1","shared","shared_only","0","hdc_src0_q[1][29]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y33/B","SLICE_X63Y33","B","1","shared","shared_only","0","hdc_src0_q[1][3]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y33/C","SLICE_X63Y33","C","1","shared","shared_only","0","hdc_src0_q[1][5]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y33/D","SLICE_X63Y33","D","1","shared","shared_only","0","i_vec/payload_q[0][38]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X63Y34/A","SLICE_X63Y34","A","1","shared","shared_only","0","i_vec/hdc_src0_q[1][53]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y34/B","SLICE_X63Y34","B","1","shared","shared_only","0","hdc_src0_q[1][13]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y34/C","SLICE_X63Y34","C","1","shared","shared_only","0","i_vec/hdc_src0_q[1][59]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y34/D","SLICE_X63Y34","D","1","shared","shared_only","0","hdc_src0_q[1][23]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y35/A","SLICE_X63Y35","A","1","shared","shared_only","0","hdc_src0_q[1][19]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y35/B","SLICE_X63Y35","B","1","shared","shared_only","0","hdc_src0_q[1][33]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y35/C","SLICE_X63Y35","C","1","shared","shared_only","0","i_vec/popcount_part_q[2][1][2]_i_9"
"route_physical_ecc_private_lower_bound","SLICE_X63Y35/D","SLICE_X63Y35","D","1","shared","shared_only","0","i_vec/popcount_part_q[2][1][5]_i_9"
"route_physical_ecc_private_lower_bound","SLICE_X63Y36/A","SLICE_X63Y36","A","1","shared","shared_only","0","hdc_src0_q[1][21]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X63Y36/B","SLICE_X63Y36","B","1","shared","shared_only","0","i_vec/payload_q[0][19]_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X63Y36/C","SLICE_X63Y36","C","1","shared","shared_only","0","i_vec/payload_q[1][29]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X63Y36/D","SLICE_X63Y36","D","1","shared","shared_only","0","i_vec/payload_q[1][29]_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X63Y37/A","SLICE_X63Y37","A","1","shared","shared_only","0","i_vec/payload_q[0][9]_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X63Y37/B","SLICE_X63Y37","B","1","shared","shared_only","0","i_vec/payload_q[3][5]_i_3"
"route_physical_ecc_private_lower_bound","SLICE_X63Y37/C","SLICE_X63Y37","C","1","shared","shared_only","0","i_vec/payload_q[3][9]_i_3"
"route_physical_ecc_private_lower_bound","SLICE_X63Y37/D","SLICE_X63Y37","D","1","shared","shared_only","0","i_vec/payload_q[1][52]_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X63Y38/A","SLICE_X63Y38","A","1","shared","shared_only","0","i_vec/payload_q[1][19]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X63Y38/B","SLICE_X63Y38","B","1","shared","shared_only","0","i_vec/payload_q[1][19]_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X63Y38/C","SLICE_X63Y38","C","1","shared","shared_only","0","i_vec/payload_q[1][52]_i_5"
"route_physical_ecc_private_lower_bound","SLICE_X63Y38/D","SLICE_X63Y38","D","1","shared","shared_only","0","i_vec/payload_q[2][29]_i_5"
"route_physical_ecc_private_lower_bound","SLICE_X63Y39/A","SLICE_X63Y39","A","1","shared","shared_only","0","i_vec/payload_q[2][62]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X63Y39/B","SLICE_X63Y39","B","1","shared","shared_only","0","i_vec/payload_q[3][9]_i_8"
"route_physical_ecc_private_lower_bound","SLICE_X63Y39/C","SLICE_X63Y39","C","1","shared","shared_only","0","i_vec/payload_q[1][45]_i_5"
"route_physical_ecc_private_lower_bound","SLICE_X63Y39/D","SLICE_X63Y39","D","1","shared","shared_only","0","i_vec/payload_q[2][62]_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X63Y40/A","SLICE_X63Y40","A","1","shared","shared_only","0","i_vec/payload_q[1][19]_i_8"
"route_physical_ecc_private_lower_bound","SLICE_X63Y40/B","SLICE_X63Y40","B","1","shared","shared_only","0","i_vec/payload_q[1][41]_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X63Y40/C","SLICE_X63Y40","C","1","shared","shared_only","0","i_vec/payload_q[1][19]_i_5"
"route_physical_ecc_private_lower_bound","SLICE_X63Y40/D","SLICE_X63Y40","D","1","shared","shared_only","0","i_vec/payload_q[2][62]_i_5"
"route_physical_ecc_private_lower_bound","SLICE_X63Y41/A","SLICE_X63Y41","A","1","shared","shared_only","0","i_vec/payload_q[1][37]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X63Y41/B","SLICE_X63Y41","B","1","shared","shared_only","0","i_vec/payload_q[1][37]_i_6"
"route_physical_ecc_private_lower_bound","SLICE_X63Y41/C","SLICE_X63Y41","C","1","shared","shared_only","0","i_vec/payload_q[2][63]_i_6"
"route_physical_ecc_private_lower_bound","SLICE_X63Y41/D","SLICE_X63Y41","D","1","shared","shared_only","0","i_vec/payload_q[3][19]_i_7"
"route_physical_ecc_private_lower_bound","SLICE_X63Y42/A","SLICE_X63Y42","A","1","shared","shared_only","0","i_vec/payload_q[0][62]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X63Y42/B","SLICE_X63Y42","B","1","shared","shared_only","0","i_vec/payload_q[2][63]_i_7"
"route_physical_ecc_private_lower_bound","SLICE_X63Y42/C","SLICE_X63Y42","C","1","shared","shared_only","0","i_vec/payload_q[0][62]_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X63Y42/D","SLICE_X63Y42","D","1","shared","shared_only","0","i_vec/payload_q[2][62]_i_6"
"route_physical_ecc_private_lower_bound","SLICE_X64Y12/A","SLICE_X64Y12","A","2","ecc_private_strict","ecc_private_strict_only","1","ecc_src_a_q[2]_i_3;ecc_src_b_q[1]_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X64Y12/B","SLICE_X64Y12","B","1","shared","shared_only","0","vrf_ra_q[3]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X64Y13/A","SLICE_X64Y13","A","2","shared","shared_only","0","vv33_pair_active_q_i_1;vv33_pair_resp_q_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X64Y13/B","SLICE_X64Y13","B","1","shared","shared_only","0","vv33_pair_pop_q_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X64Y14/A","SLICE_X64Y14","A","1","shared","shared_only","0","vv33_pair_a_sent_q_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X64Y14/B","SLICE_X64Y14","B","1","shared","shared_only","0","vv33_pair_a_sent_q_i_4"
"route_physical_ecc_private_lower_bound","SLICE_X64Y15/A","SLICE_X64Y15","A","2","ecc_private_strict","ecc_private_strict_only","1","ecc_sqr_repeat_q[6]_i_8;ecc_src_a_q[5]_i_5"
"route_physical_ecc_private_lower_bound","SLICE_X64Y15/B","SLICE_X64Y15","B","2","shared","shared_only","0","res_q[34]_i_1;res_q[35]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X64Y15/C","SLICE_X64Y15","C","2","shared","shared_only","0","res_q[42]_i_1;res_q[43]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X64Y15/D","SLICE_X64Y15","D","1","shared","shared_only","0","res_q[34]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X64Y16/A","SLICE_X64Y16","A","2","shared","shared_only","0","res_q[13]_i_1;res_q[15]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X64Y16/B","SLICE_X64Y16","B","1","unattributed","unattributed_only","0","FSM_onehot_st_q[52]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X64Y16/C","SLICE_X64Y16","C","1","shared","shared_only","0","op_q[3]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X64Y16/D","SLICE_X64Y16","D","1","shared","shared_only","0","res_q[35]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X64Y17/D","SLICE_X64Y17","D","1","shared","shared_only","0","vv33_sq_phase_q[1]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X64Y18/A","SLICE_X64Y18","A","2","unattributed","unattributed_only","0","FSM_onehot_st_q[4]_i_2;FSM_onehot_st_q[53]_i_1"
"route_physical_ecc_private_lower_bound","SLICE_X64Y18/B","SLICE_X64Y18","B","1","shared","shared_only","0","res_q[18]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X64Y18/C","SLICE_X64Y18","C","1","shared","shared_only","0","res_q[40]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X64Y18/D","SLICE_X64Y18","D","1","shared","shared_only","0","res_q[48]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X64Y19/A","SLICE_X64Y19","A","1","ecc_private_strict","ecc_private_strict_only","1","ecc_sqr_repeat_q[1]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X64Y19/B","SLICE_X64Y19","B","1","shared","shared_only","0","i_vec/i_vrf_i_82"
"route_physical_ecc_private_lower_bound","SLICE_X64Y19/C","SLICE_X64Y19","C","1","shared","shared_only","0","res_q[26]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X64Y19/D","SLICE_X64Y19","D","1","ecc_private_strict","ecc_private_strict_only","1","ecc_sqr_repeat_q[2]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X64Y20/A","SLICE_X64Y20","A","2","ecc_private_strict","ecc_private_strict_only","1","ecc_sqr_repeat_q[0]_i_2;ecc_sqr_repeat_q[3]_i_2"
"route_physical_ecc_private_lower_bound","SLICE_X64Y20/B","SLICE_X64Y20","B","1","ecc_private_strict","ecc_private_strict_only","1","ecc_sqr_repeat_q[1]_i_1"
